C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_019.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_019.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_019.jpg,0,0.6272884,0,12.45597
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_185.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_185.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_185.jpg,0,1,0,14.07663
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_313.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_313.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_313.jpg,0,1,0,15.35393
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_404.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_404.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_404.jpg,0,1,0,16.76315
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_532.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_532.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_532.jpg,-0.3,1,0,17.98943
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_662.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_662.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_662.jpg,-0.6500001,1,0,19.24689
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_796.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_796.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_796.jpg,0,1,0,20.40321
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_03_917.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_03_917.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_03_917.jpg,0,1,0,21.59635
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_056.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_056.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_056.jpg,0,0.5861268,0,22.37019
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_182.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_182.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_182.jpg,-0.35,0.2077582,0,22.36718
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_304.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_304.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_304.jpg,-0.6500001,0,0,21.90446
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_440.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_440.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_440.jpg,0,0,0,21.61085
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_560.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_560.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_560.jpg,0,0,0,21.35446
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_688.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_688.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_688.jpg,0,0,0,21.10382
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_831.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_831.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_831.jpg,-0.35,0,0,20.55683
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_04_956.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_04_956.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_04_956.jpg,-0.6500001,0,0,20.0966
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_095.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_095.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_095.jpg,0,0,0,20.04939
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_232.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_232.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_232.jpg,0,0,0,19.41048
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_362.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_362.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_362.jpg,0,0,0,19.52433
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_502.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_502.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_502.jpg,-0.35,0,0,18.78193
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_627.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_627.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_627.jpg,0,0,0,18.5119
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_767.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_767.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_767.jpg,0,0,0,18.73266
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_05_912.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_05_912.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_05_912.jpg,0,0,0,17.97153
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_044.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_044.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_044.jpg,0,0,0,18.22282
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_189.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_189.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_189.jpg,0,0,0,17.45321
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_315.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_315.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_315.jpg,-0.3,0,0,17.21748
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_455.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_455.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_455.jpg,0,0,0,17.47881
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_665.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_665.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_665.jpg,0,0,0,16.69871
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_728.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_728.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_728.jpg,0,0.4215968,0,17.59503
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_06_944.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_06_944.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_06_944.jpg,0,0.8290482,0,18.44182
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_013.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_013.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_013.jpg,0,1,0,20.01938
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_127.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_127.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_127.jpg,0,1,0,21.21065
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_281.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_281.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_281.jpg,0,1,0,22.77536
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_411.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_411.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_411.jpg,0,1,0,23.94041
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_540.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_540.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_540.jpg,0,1,0,25.28788
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_679.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_679.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_679.jpg,0,1,0,26.62005
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_823.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_823.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_823.jpg,-0.35,1,0,27.85834
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_07_965.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_07_965.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_07_965.jpg,-0.7,0.576536,0,28.19718
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_100.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_100.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_100.jpg,-1,0.1720307,0,27.59645
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_231.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_231.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_231.jpg,0,0,0,27.14495
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_387.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_387.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_387.jpg,-0.4,0,0,26.68498
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_518.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_518.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_518.jpg,-0.7,0,0,26.13027
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_649.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_649.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_649.jpg,0,0,0,25.69158
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_786.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_786.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_786.jpg,0,0,0,25.31673
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_08_948.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_08_948.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_08_948.jpg,0,0,0,24.88664
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_107.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_107.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_107.jpg,0.4,0,0,24.29669
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_240.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_240.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_240.jpg,0.7500002,0,0,23.11012
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_415.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_415.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_415.jpg,1,0,0,22.53088
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_486.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_486.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_486.jpg,1,0,0,22.11458
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_607.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_607.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_607.jpg,1,0,0,21.78531
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_773.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_773.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_773.jpg,1,0,0,21.82151
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_09_899.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_09_899.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_09_899.jpg,0,0,0,21.18993
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_022.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_022.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_022.jpg,0,0,0,20.74793
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_084.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_084.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_084.jpg,0,0,0,20.53347
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_195.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_195.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_195.jpg,0,0,0,20.36661
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_320.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_320.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_320.jpg,-0.35,0,0,19.99969
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_445.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_445.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_445.jpg,-0.6500001,0,0,19.58524
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_564.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_564.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_564.jpg,-0.9500002,0,0,19.06517
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_694.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_694.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_694.jpg,-1,0,0,18.58043
C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\center_2018_07_08_15_37_10_907.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\left_2018_07_08_15_37_10_907.jpg,C:\Users\chitrara\Documents\GitHub\Self-Driving-Car\data\IMG\right_2018_07_08_15_37_10_907.jpg,-1,0,0,18.11326
